file_name,center_x,center_y,a,b,c,d,x,y,w,h,ssim,psnr,mse,histDitance,hashPercent,hash
2686(3).jpg,350.0,768.0,843.9928909653208,843.9928909653208,843.9928909653208,843.9928909653208,59,543,641,993,0.2920539875107922,6.956196435602746,90.26509155273438,255,99.578125,17580922182421250112
2687(0).jpg,425.5,480.0,641.4438790728306,641.4438790728306,641.4438790728306,641.4438790728306,380,333,471,627,0.17244244350144045,7.63459626779327,106.78094746907551,256,99.515625,18401989552983377203
2687(1).jpg,394.0,483.0,623.3177359902412,623.3177359902412,623.3177359902412,623.3177359902412,341,337,447,629,0.15894458223263006,7.20058050528143,106.26836324055989,256,99.65625,18368072367487369444
2687(2).jpg,375.5,488.0,615.7469041741095,615.7469041741095,615.7469041741095,615.7469041741095,341,353,410,623,0.1462191875603233,7.096679366002326,106.47711385091146,256,99.8125,8205981285452144880
2688(0).jpg,425.5,482.0,642.9418714005178,642.9418714005178,642.9418714005178,642.9418714005178,380,332,471,632,0.17052917985235735,7.5911478137379,107.23872314453125,256,99.609375,18401989552983376167
2688(1).jpg,406.0,480.5,629.05981432611,629.05981432611,629.05981432611,629.05981432611,344,332,468,629,0.1658105036620431,7.334498846944561,106.59400492350261,256,99.6875,13824221268687241417
2688(2).jpg,378.0,484.0,614.1172526480591,614.1172526480591,614.1172526480591,614.1172526480591,343,343,413,625,0.14385303224455911,7.042001874057217,107.05178141276042,256,99.796875,18438441113812525297
2689(0).jpg,404.5,482.0,629.2410110601502,629.2410110601502,629.2410110601502,629.2410110601502,343,332,466,632,0.16297294009491825,7.256552853959331,106.03640686035156,256,99.875,18431404237247267009
2689(1).jpg,427.0,483.5,645.0591058189939,645.0591058189939,645.0591058189939,645.0591058189939,382,334,472,633,0.16814514933907973,7.64058901908305,107.41567260742187,256,99.6875,18401989553050485031
2690(0).jpg,408.5,481.5,631.4384372209219,631.4384372209219,631.4384372209219,631.4384372209219,346,333,471,630,0.1641338893083185,7.314006792036228,106.17447896321615,256,99.703125,18429152437433581761
2690(1).jpg,343.0,765.5,838.8320749709086,838.8320749709086,838.8320749709086,838.8320749709086,56,537,630,994,0.31511848196034375,7.171167501868057,88.663916015625,256,99.546875,17580922199869554688
2690(2).jpg,430.0,481.0,645.1829197987188,645.1829197987188,645.1829197987188,645.1829197987188,387,332,473,630,0.17069720829870583,7.632187357426858,106.57456522623698,256,99.484375,18401989553050486055
2691(0).jpg,428.5,483.0,645.6789062684331,645.6789062684331,645.6789062684331,645.6789062684331,384,336,473,630,0.1711471121422106,7.6952188221459625,106.43041097005208,256,99.96875,18401989553335698727
2691(1).jpg,409.5,482.0,632.4667975475077,632.4667975475077,632.4667975475077,632.4667975475077,347,336,472,628,0.16496556162039078,7.354015434608251,106.09881652832031,256,99.65625,18429152437433581761
2691(2).jpg,346.0,765.0,839.6076464635133,839.6076464635133,839.6076464635133,839.6076464635133,63,536,629,994,0.317818906803594,7.203279259198842,88.21629862467448,256,99.578125,17580922182656131072
2693(0).jpg,410.5,456.0,613.5521575220806,613.5521575220806,613.5521575220806,613.5521575220806,347,333,474,579,0.16688839772780895,7.383659318288073,106.3211317952474,256,99.65625,18431474608134717634
2693(1).jpg,457.0,782.0,905.7444451941177,905.7444451941177,905.7444451941177,905.7444451941177,231,572,683,992,0.2585463116627429,6.5515533195287565,87.84468566894532,256,99.6875,18445472149226455168
2694(0).jpg,450.5,747.0,872.3297828229872,872.3297828229872,872.3297828229872,872.3297828229872,200,500,701,994,0.2441127596900647,6.640749983150545,91.90835469563802,256,99.8125,16717361694409589120
2694(1).jpg,421.0,458.0,622.0972592770362,622.0972592770362,622.0972592770362,622.0972592770362,361,329,481,587,0.1638422661580842,7.2273320347638625,106.91799255371093,256,99.625,18434219536758636784
2695(0).jpg,432.0,478.5,644.659793999905,644.659793999905,644.659793999905,644.659793999905,388,338,476,619,0.17574855517743537,7.687346660775999,107.06638590494792,256,99.734375,18401989552983377127
2695(1).jpg,407.0,476.0,626.2786919575022,626.2786919575022,626.2786919575022,626.2786919575022,349,335,465,617,0.16583943400336074,7.268794033271806,105.9621484375,256,99.703125,18431122762266362056
2696(0).jpg,433.0,478.0,644.9596886627877,644.9596886627877,644.9596886627877,644.9596886627877,389,337,477,619,0.17353199186045679,7.64241835149136,106.69869567871093,256,99.6875,18401989552983376999
2696(1).jpg,407.5,476.0,626.6037424082305,626.6037424082305,626.6037424082305,626.6037424082305,349,335,466,617,0.16660088427509037,7.2912660136109135,105.39648966471354,256,99.6875,18431122762266362056
2697(0).jpg,431.0,453.0,625.2759390860966,625.2759390860966,625.2759390860966,625.2759390860966,385,335,477,571,0.1636386590386097,6.548052338959892,105.30022501627604,256,99.84375,18383975153911513326
2697(1).jpg,460.5,701.0,838.7259683591536,838.7259683591536,838.7259683591536,838.7259683591536,212,405,709,997,0.24822031301922567,6.425729337882585,87.68720194498698,256,99.5625,14981215102387159296
2698(0).jpg,412.0,440.0,602.78022528945,602.78022528945,602.78022528945,602.78022528945,348,334,476,546,0.1691111684298946,7.479350853011635,106.82683837890625,256,99.6875,18431475707637924032
2698(1).jpg,399.5,703.5,809.0194682453568,809.0194682453568,809.0194682453568,809.0194682453568,165,411,634,996,0.2890623898965126,6.960463703634333,89.43099812825521,256,99.671875,16715104669776510976
2699(0).jpg,416.0,682.5,799.2885899348245,799.2885899348245,799.2885899348245,799.2885899348245,244,375,588,990,0.25277752203558035,6.792341293294432,97.68363342285156,256,99.765625,16429060524575555584
2699(2).jpg,420.5,414.5,590.4494051144433,590.4494051144433,590.4494051144433,590.4494051144433,364,333,477,496,0.15994917470462378,5.888812846381692,99.97349853515625,256,99.546875,9192270701204136190
2700(0).jpg,455.5,658.0,800.2776080835949,800.2776080835949,800.2776080835949,800.2776080835949,276,350,635,966,0.19727361521788553,6.231067047300016,95.28057535807292,256,99.578125,16714973143251353600
2701(0).jpg,402.0,640.0,755.7803913836347,755.7803913836347,755.7803913836347,755.7803913836347,234,363,570,917,0.2787488926447322,7.03871049478344,91.1227813720703,256,99.765625,17580820950006366208
2701(1).jpg,392.0,842.5,929.2309992676741,929.2309992676741,929.2309992676741,929.2309992676741,194,691,590,994,0.1548860171916655,6.781295315320984,92.7012168375651,256,99.640625,16276555375312931868
2702(0).jpg,403.0,599.5,722.3636549550372,722.3636549550372,722.3636549550372,722.3636549550372,255,342,551,857,0.27072972922199756,7.097504019336442,93.15539042154948,256,99.671875,17580926511710519296
2702(1).jpg,409.5,834.0,929.1104616782657,929.1104616782657,929.1104616782657,929.1104616782657,193,674,626,994,0.193896953802855,6.652342231060796,92.19632832845052,256,99.640625,16276503290732738560
2703(0).jpg,421.0,595.5,729.2881803512244,729.2881803512244,729.2881803512244,729.2881803512244,289,348,553,843,0.2279450920133225,6.822351268582009,94.167333984375,256,99.65625,17581984503889428488
2703(1).jpg,410.0,827.0,923.0541695913626,923.0541695913626,923.0541695913626,923.0541695913626,210,661,610,993,0.17531713122695175,6.670448202779795,93.27545104980469,256,99.640625,16276538509470789760
2704(0).jpg,426.0,589.0,726.9092102869519,726.9092102869519,726.9092102869519,726.9092102869519,306,343,546,835,0.20529800811157964,7.135769160787358,96.32036946614583,256,99.5625,17866786748814622768
2704(1).jpg,381.5,824.5,908.4836267099149,908.4836267099149,908.4836267099149,908.4836267099149,189,654,574,995,0.15838869007110107,6.902076893953087,92.93702311197917,256,99.640625,17433575550977880064
2705(0).jpg,413.5,600.5,729.0970442952022,729.0970442952022,729.0970442952022,729.0970442952022,291,381,536,820,0.22001891768168685,7.671177054112386,97.6552012125651,256,99.609375,17579704141469499448
2705(1).jpg,374.0,821.5,902.6285227046617,902.6285227046617,902.6285227046617,902.6285227046617,191,649,557,994,0.14871000520768593,7.042359943222232,96.54273071289063,256,99.59375,17361517905467715584
5020(0).jpg,519.0,545.5,752.9483714040425,752.9483714040425,752.9483714040425,752.9483714040425,417,300,621,791,0.1878885276398633,6.087063557574689,103.09168721516927,256,99.59375,18429575214741206784
5020(1).jpg,350.5,560.5,661.0676969872299,661.0676969872299,661.0676969872299,661.0676969872299,280,346,421,775,0.21117419534152357,6.2085882564525825,103.56569152832031,256,99.59375,507503238879633648
5020(2).jpg,389.0,561.0,682.6726887755215,682.6726887755215,682.6726887755215,682.6726887755215,280,334,498,788,0.183279706731688,5.8239432265406075,101.98849385579427,256,99.65625,2241676114274535904
5021(0).jpg,530.0,550.0,763.8062581571324,763.8062581571324,763.8062581571324,763.8062581571324,399,303,661,797,0.1966228616319463,6.1866822752849355,102.56349975585937,256,99.53125,18430703330910875393
5021(1).jpg,352.5,551.0,654.1079803824442,654.1079803824442,654.1079803824442,654.1079803824442,278,325,427,777,0.20357526644086552,5.967006153734563,104.52663757324218,256,99.5625,508636839662445040
5022(0).jpg,544.0,553.5,776.0787653324886,776.0787653324886,776.0787653324886,776.0787653324886,410,311,678,796,0.20295120262375219,6.325072965853931,104.72510274251302,256,99.484375,18414942954860789505
5022(1).jpg,357.5,552.5,658.074843767789,658.074843767789,658.074843767789,658.074843767789,285,329,430,776,0.18601952678772224,6.082590524433883,104.73476338704427,256,99.5,4829832975845810674
5022(2).jpg,468.5,353.5,586.9024620837776,586.9024620837776,586.9024620837776,586.9024620837776,415,282,522,425,0.25192050451419346,5.8949974389894475,97.6654052734375,256,99.578125,16422305387660738760
5023(0).jpg,554.5,557.0,785.9511753283406,785.9511753283406,785.9511753283406,785.9511753283406,426,317,683,797,0.2008337806378283,6.373586686081972,106.66719034830729,256,99.375,16109095523978280707
5023(1).jpg,358.5,548.5,655.2667395801499,655.2667395801499,655.2667395801499,655.2667395801499,279,322,438,775,0.18733254893471485,6.306555229778112,105.5380507405599,256,99.53125,7135820021066097650
5023(2).jpg,461.5,363.5,587.4644670105589,587.4644670105589,587.4644670105589,587.4644670105589,408,280,515,447,0.24218518382129267,5.42028282559953,97.17922139485677,256,99.5,18438723309125271681
5023(3).jpg,537.5,339.5,635.7409063447152,635.7409063447152,635.7409063447152,635.7409063447152,495,281,580,398,0.2942962064351801,5.963546028037287,96.62811503092448,256,99.546875,17429178287595130624
5024(0).jpg,373.5,549.5,664.4189190563435,664.4189190563435,664.4189190563435,664.4189190563435,297,324,450,775,0.16366566709381686,6.208446442641885,106.27680196126302,256,99.390625,14348200134121342949
5024(1).jpg,551.5,557.0,783.8375150501538,783.8375150501538,783.8375150501538,783.8375150501538,447,321,656,793,0.18332532937761692,6.1862092172126015,107.15417989095052,256,99.703125,5694520286171856737
5024(2).jpg,513.5,357.0,625.4048688649617,625.4048688649617,625.4048688649617,625.4048688649617,463,282,564,432,0.23854464959702454,5.701523975329384,97.57318827311198,256,99.5,18443772372969406600
5024(3).jpg,439.5,349.5,561.5251552691117,561.5251552691117,561.5251552691117,561.5251552691117,399,281,480,418,0.23737001577514252,5.044236967209067,100.25221537272135,256,99.765625,18446710813483890744
5025(0).jpg,355.0,549.5,654.1981733389356,654.1981733389356,654.1981733389356,654.1981733389356,283,329,427,770,0.17464514291452554,6.185923186534802,108.10121439615885,256,99.5625,224901265921008112
5025(1).jpg,538.5,578.5,790.3445451194056,790.3445451194056,790.3445451194056,790.3445451194056,430,340,647,817,0.1779585740618444,6.4188480965339245,107.66659200032552,256,99.6875,1085106938884603872
5025(2).jpg,501.5,368.0,622.0339620953184,622.0339620953184,622.0339620953184,622.0339620953184,442,281,561,455,0.25127401303701064,5.678938016944129,96.85638102213542,256,99.65625,17276867013226217736
5025(3).jpg,427.5,380.5,572.3080464225538,572.3080464225538,572.3080464225538,572.3080464225538,379,282,476,479,0.23314841168362394,6.150013384676357,100.7238779703776,256,99.640625,18444214099348881922
5026(0).jpg,522.5,588.0,786.6067950380292,786.6067950380292,786.6067950380292,786.6067950380292,417,366,628,810,0.17553871949624233,5.854564306869712,105.9465810139974,256,99.625,2238010851271578483
5026(1).jpg,369.0,558.5,669.3902075770155,669.3902075770155,669.3902075770155,669.3902075770155,282,331,456,786,0.15947498742023222,6.0014995493223156,108.26439860026042,256,99.625,1098315911040919264
5026(2).jpg,510.5,367.5,629.0202699436641,629.0202699436641,629.0202699436641,629.0202699436641,445,279,576,456,0.2752060895834415,5.699790010325275,95.34705301920573,256,99.4375,16413161038801732353
5026(3).jpg,423.0,391.0,576.0295131327908,576.0295131327908,576.0295131327908,576.0295131327908,375,281,471,501,0.2209019324238443,6.150109571360986,100.91040161132813,256,99.578125,18381164220084387848
5027(0).jpg,566.0,686.0,889.3548223290859,889.3548223290859,889.3548223290859,889.3548223290859,444,437,688,935,0.191634453184588,6.035371443374544,106.12446919759114,256,99.53125,2274037440702681037
5027(1).jpg,350.5,555.0,656.4108850407647,656.4108850407647,656.4108850407647,656.4108850407647,282,332,419,778,0.18631614709381267,6.177574951406203,107.44630940755208,256,99.640625,512003535643206640
5027(2).jpg,513.0,413.5,658.9015480327846,658.9015480327846,658.9015480327846,658.9015480327846,432,284,594,543,0.23455572693430618,5.563873117706725,96.25718383789062,256,99.671875,17866660430609613696
5027(3).jpg,425.5,443.5,614.6075983910384,614.6075983910384,614.6075983910384,614.6075983910384,376,282,475,605,0.19993357713388765,5.962208187585627,102.071123046875,256,99.5625,13765107606560181804
5027(4).jpg,511.5,488.0,706.9485483399765,706.9485483399765,706.9485483399765,706.9485483399765,428,281,595,695,0.21127009166155786,6.380033944991394,99.7275634765625,256,99.46875,18443228951205150848
5027(5).jpg,427.5,514.0,668.5448750831914,668.5448750831914,668.5448750831914,668.5448750831914,378,282,477,746,0.17674846079801745,6.130262009742924,102.91040771484376,256,99.5625,13798308030413584384
5028(0).jpg,509.5,500.0,713.8559028263337,713.8559028263337,713.8559028263337,713.8559028263337,431,280,588,720,0.21581156174807664,6.6989720723008706,102.04080993652343,256,99.5,17808078457570558352
5028(1).jpg,646.0,725.5,971.42485556012,971.42485556012,971.42485556012,971.42485556012,506,481,786,970,0.1735190816149365,5.466539622282416,105.82561462402344,256,99.578125,9187183810649850687
5028(2).jpg,437.0,444.5,623.3371880451222,623.3371880451222,623.3371880451222,623.3371880451222,383,281,491,608,0.2283924380686345,5.805678452065836,100.76365804036459,256,99.6875,18429700818845849724
5028(3).jpg,354.5,557.5,660.6636814597879,660.6636814597879,660.6636814597879,660.6636814597879,282,341,427,774,0.19564870929348682,6.449224643094608,106.2597733561198,256,99.40625,232780367369855986
5028(4).jpg,410.0,559.5,693.6427394559825,693.6427394559825,693.6427394559825,693.6427394559825,282,333,538,786,0.16288952108691235,6.48416034473862,106.53031941731771,256,99.5625,2191564772323679938
5029(0).jpg,354.5,555.5,658.976858470766,658.976858470766,658.976858470766,658.976858470766,283,335,426,776,0.20649371459825322,6.385941240327318,104.6986297607422,256,99.5625,507503246361879536
5029(1).jpg,516.5,504.5,722.0058864025972,722.0058864025972,722.0058864025972,722.0058864025972,434,283,599,726,0.23151138570873964,6.709804566762417,102.35783426920572,256,99.65625,14061103365245605639
5030(0).jpg,571.5,507.5,764.3091651942949,764.3091651942949,764.3091651942949,764.3091651942949,466,290,677,725,0.2199402144313706,6.702961841463125,103.87563822428386,256,99.734375,9738761270643596063
5030(1).jpg,352.5,556.5,658.7476755177205,658.7476755177205,658.7476755177205,658.7476755177205,282,334,423,779,0.18754945185494773,5.978462517779678,103.77860697428386,256,99.5625,507503238845686256
5030(2).jpg,490.5,484.0,689.0908866035016,689.0908866035016,689.0908866035016,689.0908866035016,414,280,567,688,0.23716228909963327,6.490416744525003,102.1576230875651,255,99.65625,17330557084156084705
5031(0).jpg,590.0,509.5,779.5448992841913,779.5448992841913,779.5448992841913,779.5448992841913,473,293,707,726,0.21996872642614862,6.437738369438075,103.99008076985677,256,99.375,4014685731838433043
5031(1).jpg,354.5,552.0,656.0291533156129,656.0291533156129,656.0291533156129,656.0291533156129,280,325,429,779,0.1890049298076252,5.703947433638737,101.9988368733724,256,99.515625,1113235188630020592
5031(2).jpg,494.0,467.5,680.1413456039854,680.1413456039854,680.1413456039854,680.1413456039854,421,278,567,657,0.24198951084231077,6.252635642790292,99.53325500488282,256,99.640625,17565033333224685760
5032(0).jpg,492.0,473.0,682.4902929712628,682.4902929712628,682.4902929712628,682.4902929712628,418,281,566,665,0.23234916134262526,5.99378685994807,98.36458618164062,256,99.9375,17547018934715203832
5032(1).jpg,355.0,549.5,654.1981733389356,654.1981733389356,654.1981733389356,654.1981733389356,280,322,430,777,0.18926579110203023,5.719405826234843,102.54670593261719,256,99.671875,518760037817115120
5032(2).jpg,605.5,520.5,798.4675948340046,798.4675948340046,798.4675948340046,798.4675948340046,505,281,706,760,0.22786038141494014,6.338299254899509,102.6926405843099,256,99.578125,8585857340942006019
5033(0).jpg,354.5,550.0,654.3471937740698,654.3471937740698,654.3471937740698,654.3471937740698,281,323,428,777,0.1897620791837978,5.737820592900912,102.19066548665364,256,99.578125,521014036654055920
5033(1).jpg,605.0,531.5,805.3056873014123,805.3056873014123,805.3056873014123,805.3056873014123,500,298,710,765,0.22294803930466076,6.484072215368286,103.80868103027343,256,99.59375,7473450091039627043
5033(2).jpg,493.0,476.5,685.6393002154996,685.6393002154996,685.6393002154996,685.6393002154996,418,281,568,672,0.22069750080101122,6.0017252076164285,98.28274576822916,256,99.46875,17835249310866915576
5034(0).jpg,605.5,528.0,803.3767795997094,803.3767795997094,803.3767795997094,803.3767795997094,504,291,707,765,0.22146852387354485,6.414871059200635,103.57618326822917,256,99.484375,7432918244149106467
5034(1).jpg,353.5,550.5,654.2266426858508,654.2266426858508,654.2266426858508,654.2266426858508,281,324,426,777,0.18823244158396113,5.727429979990348,102.74288553873699,256,99.609375,521014036654055920
5034(2).jpg,493.0,478.0,686.68260499302,686.68260499302,686.68260499302,686.68260499302,417,280,569,676,0.22435793089041983,5.953549908750095,97.73000813802084,256,99.625,17547018934715203800
5035(0).jpg,483.0,479.5,680.5947766476025,680.5947766476025,680.5947766476025,680.5947766476025,406,281,560,678,0.21313357916000167,5.794178487973998,97.38459452311199,256,99.859375,16700205865262702840
5035(1).jpg,354.0,553.0,656.6010965571105,656.6010965571105,656.6010965571105,656.6010965571105,282,328,426,778,0.18288179765781534,5.869269460594734,104.32092610677083,256,99.6875,521011837630800368
5035(2).jpg,602.5,527.0,800.459399345151,800.459399345151,800.459399345151,800.459399345151,503,289,702,765,0.22077963818255764,6.358619558978372,102.74246988932292,256,99.546875,16696822694830085927
5036(0).jpg,368.5,558.0,668.6974278401256,668.6974278401256,668.6974278401256,668.6974278401256,278,342,459,774,0.17690861649116404,6.160541992064433,106.21980061848959,256,99.515625,1090012399228150755
5036(1).jpg,603.0,526.0,800.1781051740918,800.1781051740918,800.1781051740918,800.1781051740918,500,289,706,763,0.220618676002656,6.29546038800182,102.63962585449218,256,99.5625,16659667430968596259
5036(2).jpg,484.5,480.5,682.3639058449677,682.3639058449677,682.3639058449677,682.3639058449677,409,282,560,679,0.19223172142406203,5.5694135445053385,98.06953348795572,256,99.546875,18439737985668229368
5037(0).jpg,390.0,562.5,684.4751639029718,684.4751639029718,684.4751639029718,684.4751639029718,278,351,502,774,0.17089855157353104,6.135099947574099,105.06077473958334,256,99.484375,2237022929341106151
5037(1).jpg,604.0,523.0,798.9649554267071,798.9649554267071,798.9649554267071,798.9649554267071,501,285,707,761,0.22224929404437654,6.294315547041512,102.68004374186198,256,99.609375,8607231297230149411
5037(2).jpg,486.5,479.0,682.7321949344413,682.7321949344413,682.7321949344413,682.7321949344413,407,278,566,680,0.19041731726082292,5.63632686089017,98.18087280273437,256,99.5625,18439878723223685240
5038(0).jpg,375.5,551.0,666.7842604621078,666.7842604621078,666.7842604621078,666.7842604621078,277,328,474,774,0.17327597840554143,5.832503416757856,105.003271484375,256,99.5625,2262355677228024803
5038(1).jpg,599.5,553.0,815.6036108306535,815.6036108306535,815.6036108306535,815.6036108306535,507,279,692,827,0.23645748128167166,6.391856959638417,101.24693908691407,256,99.609375,9219170884647060243
5038(2).jpg,493.5,473.0,683.5724175242883,683.5724175242883,683.5724175242883,683.5724175242883,413,283,574,663,0.20056643759828574,5.6875748575866165,98.66274373372396,256,99.6875,18439741391543277684
5039(0).jpg,368.5,545.5,658.3027419052727,658.3027419052727,658.3027419052727,658.3027419052727,283,318,454,773,0.16784952314091914,5.688078131137053,104.31676493326823,256,99.5,5709158604049990627
5039(1).jpg,508.5,476.0,696.525843023789,696.525843023789,696.525843023789,696.525843023789,424,280,593,672,0.21261217931554607,5.622794620769222,97.6191621907552,256,99.59375,17853117775959048424
5039(2).jpg,623.0,585.0,854.607512253432,854.607512253432,854.607512253432,854.607512253432,522,307,724,863,0.2301565176028987,5.336178674610428,96.49103556315104,256,99.546875,9216459480316972807
5040(0).jpg,664.5,597.5,893.6254808363512,893.6254808363512,893.6254808363512,893.6254808363512,537,339,792,856,0.22388955494230575,5.5919354579109495,99.57671997070312,256,99.78125,9218696780320014601
5040(1).jpg,519.0,474.0,702.8776564950689,702.8776564950689,702.8776564950689,702.8776564950689,437,281,601,667,0.24203960613640682,5.840592217597448,96.94768452962239,256,99.5625,17564463537043268760
5040(2).jpg,357.5,550.0,655.9773243032109,655.9773243032109,655.9773243032109,655.9773243032109,285,323,430,777,0.17778811331791952,5.6702738446548615,103.8517236328125,256,99.609375,512004638376059377
5041(0).jpg,524.5,507.5,729.8332001217813,729.8332001217813,729.8332001217813,729.8332001217813,442,282,607,733,0.2432086580943605,5.913760371184525,95.31816569010417,256,99.515625,17573470710530541064
5041(1).jpg,352.0,554.5,656.7908723482689,656.7908723482689,656.7908723482689,656.7908723482689,284,330,420,779,0.18908114835610695,5.8223490156119695,103.99237711588542,256,99.5625,505249238935003632
5041(2).jpg,735.0,702.5,1016.7257496493339,1016.7257496493339,1016.7257496493339,1016.7257496493339,569,415,901,990,0.24411130547054288,5.895268572278577,101.87706990559896,256,99.5,4589697310636052227
5042(0).jpg,535.5,508.5,738.4663160903143,738.4663160903143,738.4663160903143,738.4663160903143,455,281,616,736,0.22326633925831968,5.847505937088549,95.97952657063801,256,99.515625,17861592298328950296
5042(1).jpg,353.0,544.5,648.9139002980288,648.9139002980288,648.9139002980288,648.9139002980288,282,334,424,755,0.20565132368988898,6.226217461499559,103.775009765625,256,99.5625,506377346455036385
5042(2).jpg,820.0,782.0,1133.1037022267644,1133.1037022267644,1133.1037022267644,1133.1037022267644,598,571,1042,993,0.2601295258985497,5.690082248283183,103.83511149088541,256,99.4375,9186745523749979919
5044(0).jpg,372.0,547.5,661.9216343344581,661.9216343344581,661.9216343344581,661.9216343344581,285,317,459,778,0.18062418945528494,5.901204609765079,103.80713724772136,256,99.578125,7429533666017264611
5044(1).jpg,595.0,507.0,781.7122232637788,781.7122232637788,781.7122232637788,781.7122232637788,496,281,694,733,0.2324914837297147,5.795415891727682,98.3517226155599,256,99.703125,16709356835295134547
5045(0).jpg,380.5,543.5,663.4549720968258,663.4549720968258,663.4549720968258,663.4549720968258,283,310,478,777,0.16867870714694855,5.7597028069000435,102.73133382161458,256,99.65625,5123690652491826147
5045(1).jpg,592.5,506.5,779.4860486243484,779.4860486243484,779.4860486243484,779.4860486243484,496,281,689,732,0.230551970692146,5.727068383521426,97.50008931477865,256,99.625,17574047963750269779
5046(0).jpg,381.0,543.0,663.3324958118666,663.3324958118666,663.3324958118666,663.3324958118666,285,309,477,777,0.16706938128416468,5.845045731071212,103.68922810872395,256,99.640625,7424466562385691619
5046(1).jpg,595.0,507.0,781.7122232637788,781.7122232637788,781.7122232637788,781.7122232637788,498,281,692,733,0.22903410276106956,5.664795092784613,97.58187927246094,256,99.671875,17862269543808959315
5047(0).jpg,381.0,542.0,662.514150792268,662.514150792268,662.514150792268,662.514150792268,285,306,477,778,0.1645771057308927,5.775433176937346,103.75909973144532,256,99.6875,7425029512339112931
5047(1).jpg,595.5,507.0,782.0928653299428,782.0928653299428,782.0928653299428,782.0928653299428,498,281,693,733,0.2280242822664274,5.643682367001834,97.6692236328125,256,99.703125,17574034771758220115
5048(0).jpg,378.5,544.5,663.1308317368452,663.1308317368452,663.1308317368452,663.1308317368452,284,312,473,777,0.16411937924811365,5.816526708868796,103.99383158365886,256,99.671875,5123127702555182051
5048(1).jpg,591.0,506.0,778.0212079371615,778.0212079371615,778.0212079371615,778.0212079371615,496,280,686,732,0.2261333726736374,5.64191315547337,97.15899678548178,256,99.703125,17574034763176674131
5049(0).jpg,377.5,542.0,660.5075699793304,660.5075699793304,660.5075699793304,660.5075699793304,283,308,472,776,0.16284451806995068,5.714314670065454,104.00753011067708,256,99.71875,5123690652508603363
5049(1).jpg,594.5,507.0,781.3317157264256,781.3317157264256,781.3317157264256,781.3317157264256,496,281,693,733,0.22476394720981732,5.612259038496658,97.80848124186198,256,99.71875,17574034763176674131
5050(0).jpg,600.0,506.0,784.8796086024913,784.8796086024913,784.8796086024913,784.8796086024913,503,280,697,732,0.2224818700384535,5.6137820498604025,98.64160664876302,256,99.921875,17574034769610737427
5050(1).jpg,378.5,548.0,666.0076951507392,666.0076951507392,666.0076951507392,666.0076951507392,283,320,474,776,0.16284035586410495,5.821109206197664,104.6250341796875,256,99.625,1095219686314066915
5051(0).jpg,376.5,541.0,659.115505810628,659.115505810628,659.115505810628,659.115505810628,283,307,470,775,0.16250087502084548,5.589761321964528,103.80921936035156,256,99.921875,5123690652508603363
5051(1).jpg,600.5,557.5,819.3939833804004,819.3939833804004,819.3939833804004,819.3939833804004,502,280,699,835,0.25897330549165437,5.875351210332007,97.46957600911459,256,99.546875,18438188786669256960
5052(0).jpg,600.0,568.5,826.5544446677424,826.5544446677424,826.5544446677424,826.5544446677424,490,298,710,839,0.2350411978972404,5.193290823069763,94.06286905924479,256,99.75,18439954701144391680
5052(1).jpg,372.0,542.0,657.3796467795455,657.3796467795455,657.3796467795455,657.3796467795455,283,309,461,775,0.16684343109565247,5.6176401624133545,104.78309305826824,256,99.53125,5119187052881232867
5053(0).jpg,369.5,544.0,657.6216617478473,657.6216617478473,657.6216617478473,657.6216617478473,284,312,455,776,0.168060518893657,5.752023464944944,105.67943298339844,256,99.96875,7424467112141505507
5053(1).jpg,661.0,670.0,941.1806415348756,941.1806415348756,941.1806415348756,941.1806415348756,502,355,820,985,0.2594796865843752,5.7725277599019975,98.67357157389323,256,99.625,18446094266917913344
5054.jpg,504.0,502.0,711.3508276511668,711.3508276511668,711.3508276511668,711.3508276511668,408,281,600,723,0.20919037220285683,5.806503336381159,101.08528930664062,256,99.640625,16393948733996516226
5055.jpg,547.5,518.5,754.0547062382145,754.0547062382145,754.0547062382145,754.0547062382145,425,281,670,756,0.20529052072461657,6.4102581061772845,101.8150565592448,256,99.71875,17547996146055352099
5056.jpg,564.5,547.5,786.3946210395898,786.3946210395898,786.3946210395898,786.3946210395898,425,281,704,814,0.2132688668219944,6.5460442225199795,102.39685485839844,256,99.8125,17836226565257234177
5057(0).jpg,553.0,548.5,778.8846191830983,778.8846191830983,778.8846191830983,778.8846191830983,402,283,704,814,0.21205673138212083,6.228100052765039,102.25713582356771,256,99.65625,17259765263265367809
5058.jpg,516.5,551.5,755.5954605475075,755.5954605475075,755.5954605475075,755.5954605475075,395,286,638,817,0.17657301724615948,6.185686246682369,100.84667622884115,256,99.8125,17853116679710786304
5059(0).jpg,531.0,563.0,773.9056790074615,773.9056790074615,773.9056790074615,773.9056790074615,411,298,651,828,0.19097520553041025,6.051921379552256,100.62737731933593,256,99.65625,18429011737576556873
5060.jpg,595.5,591.0,838.9882299531979,838.9882299531979,838.9882299531979,838.9882299531979,463,323,728,859,0.1850497087907418,5.487006715064613,103.17758951822917,256,99.703125,18429011706400573319
5061.jpg,593.5,620.5,858.6399128854889,858.6399128854889,858.6399128854889,858.6399128854889,448,338,739,903,0.17652738427115355,5.451458125708357,102.48395955403646,256,99.8125,18429577401915736835
